TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/28
TIME;16:26:17
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,40226
MAXY;     0,40643
MINY;    -0,00458
XYDATA
399,1927;0,402255
400,1569;0,396197
401,1211;0,390878
402,0854;0,386799
403,0496;0,383649
404,0138;0,380972
404,9781;0,378507
405,9423;0,376302
406,9065;0,374632
407,8708;0,373779
408,8350;0,373816
409,7992;0,374521
410,7635;0,375478
411,7277;0,376298
412,6919;0,376834
413,6562;0,377227
414,6204;0,377738
415,5846;0,378535
416,5489;0,379521
417,5131;0,380243
418,4773;0,380086
419,4416;0,37891
420,4058;0,377397
421,3700;0,376366
422,3343;0,376118
423,2985;0,376491
424,2627;0,377128
425,2270;0,377655
426,1912;0,377784
427,1554;0,377376
428,1197;0,376446
429,0839;0,375124
430,0481;0,37362
431,0124;0,372176
431,9766;0,370997
432,9408;0,370162
433,9051;0,3696
434,8693;0,369148
435,8335;0,368656
436,7978;0,368073
437,7620;0,367431
438,7262;0,366769
439,6905;0,366082
440,6547;0,365331
441,6189;0,364491
442,5832;0,36359
443,5474;0,362684
444,5116;0,361805
445,4759;0,360938
446,4401;0,360049
447,4043;0,35914
448,3686;0,358262
449,3328;0,357481
450,2970;0,356849
451,2613;0,356382
452,2255;0,356086
453,1897;0,355969
454,1540;0,356045
455,1182;0,356294
456,0824;0,356613
457,0467;0,356805
458,0109;0,356645
458,9751;0,356013
459,9394;0,354977
460,9036;0,353726
461,8678;0,352473
462,8321;0,351402
463,7963;0,350669
464,7605;0,350365
465,7248;0,350456
466,6890;0,350749
467,6532;0,350965
468,6175;0,350872
469,5817;0,350396
470,5459;0,349642
471,5102;0,348819
472,4744;0,348097
473,4386;0,347497
474,4029;0,346924
475,3671;0,346319
476,3313;0,345753
477,2956;0,345397
478,2598;0,345399
479,2240;0,345756
480,1883;0,346268
481,1525;0,346619
482,1167;0,346543
483,0810;0,345983
484,0452;0,345152
485,0094;0,344426
485,9737;0,34414
486,9379;0,344417
487,9021;0,345147
488,8664;0,34607
489,8306;0,346887
490,7948;0,34735
491,7591;0,347337
492,7233;0,346886
493,6875;0,346174
494,6518;0,345431
495,6160;0,344852
496,5802;0,344546
497,5445;0,34453
498,5087;0,344766
499,4729;0,345186
500,4372;0,345708
501,4014;0,346242
502,3656;0,346705
503,3299;0,347042
504,2941;0,347254
505,2583;0,347394
506,2226;0,347533
507,1868;0,347729
508,1510;0,347999
509,1153;0,348323
510,0795;0,348671
511,0437;0,349024
512,0080;0,349389
512,9722;0,34977
513,9365;0,350152
514,9007;0,350494
515,8649;0,350736
516,8292;0,350827
517,7934;0,350748
518,7576;0,350524
519,7219;0,350212
520,6861;0,349885
521,6503;0,349614
522,6146;0,349449
523,5788;0,349404
524,5430;0,349417
525,5073;0,349359
526,4715;0,349077
527,4357;0,348497
528,4000;0,347672
529,3642;0,346751
530,3284;0,345894
531,2927;0,345198
532,2569;0,344673
533,2211;0,344256
534,1854;0,34386
535,1496;0,343422
536,1138;0,342944
537,0781;0,342478
538,0423;0,342109
539,0065;0,3419
539,9708;0,341861
540,9350;0,341925
541,8992;0,341971
542,8635;0,341876
543,8277;0,34159
544,7919;0,341167
545,7562;0,340757
546,7204;0,340524
547,6846;0,340562
548,6489;0,340851
549,6131;0,341291
550,5773;0,341774
551,5416;0,342237
552,5058;0,342666
553,4700;0,343054
554,4343;0,343354
555,3985;0,343463
556,3627;0,343253
557,3270;0,342613
558,2912;0,341488
559,2554;0,3399
560,2197;0,337937
561,1839;0,335747
562,1481;0,333508
563,1124;0,331398
564,0766;0,329553
565,0408;0,328036
566,0051;0,326839
566,9693;0,325894
567,9335;0,325114
568,8978;0,324423
569,8620;0,323774
570,8262;0,323156
571,7905;0,322576
572,7547;0,322041
573,7189;0,321545
574,6832;0,321067
575,6474;0,320583
576,6116;0,320085
577,5759;0,319587
578,5401;0,319115
579,5043;0,318678
580,4686;0,318255
581,4328;0,317797
582,3970;0,317253
583,3613;0,316609
584,3255;0,3159
585,2897;0,3152
586,2540;0,314583
587,2182;0,314085
588,1824;0,313697
589,1467;0,313376
590,1109;0,313064
591,0751;0,3127
592,0394;0,312228
593,0036;0,311594
593,9678;0,310762
594,9321;0,309721
595,8963;0,308496
596,8605;0,307151
597,8248;0,305778
598,7890;0,304478
599,7532;0,303333
600,7175;0,30238
601,6817;0,301609
602,6459;0,300974
603,6102;0,300422
604,5744;0,299904
605,5386;0,29938
606,5029;0,29881
607,4671;0,29815
608,4313;0,297362
609,3956;0,296441
610,3598;0,295435
611,3240;0,294441
612,2883;0,293565
613,2525;0,292862
614,2167;0,292289
615,1810;0,291701
616,1452;0,2909
617,1094;0,289719
618,0737;0,288114
619,0379;0,286179
620,0021;0,284092
620,9664;0,28202
621,9306;0,280076
622,8948;0,278311
623,8591;0,276739
624,8233;0,275285
625,7875;0,27405
626,7518;0,272981
627,7160;0,272008
628,6802;0,271052
629,6445;0,270061
630,6087;0,269004
631,5729;0,267879
632,5372;0,266689
633,5014;0,265449
634,4656;0,264193
635,4299;0,262979
636,3941;0,261876
637,3583;0,260935
638,3226;0,26016
639,2868;0,259497
640,2510;0,258858
641,2153;0,258166
642,1795;0,257388
643,1437;0,256553
644,1080;0,255717
645,0722;0,254929
646,0364;0,254198
647,0007;0,253494
647,9649;0,252782
648,9291;0,252052
649,8934;0,251338
650,8576;0,250705
651,8218;0,25021
652,7861;0,249886
