CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1988-10-01 00:00,mm,182.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1988-11-01 00:00,mm,161.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1988-12-01 00:00,mm,75.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-01-01 00:00,mm,17.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-02-01 00:00,mm,66,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-03-01 00:00,mm,65,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-04-01 00:00,mm,44.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-05-01 00:00,mm,124,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-06-01 00:00,mm,109.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-07-01 00:00,mm,86.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-08-01 00:00,mm,131.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-09-01 00:00,mm,194.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-10-01 00:00,mm,152.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-11-01 00:00,mm,85.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1989-12-01 00:00,mm,15.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-01-01 00:00,mm,110.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-02-01 00:00,mm,35.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-03-01 00:00,mm,73.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-04-01 00:00,mm,145.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-05-01 00:00,mm,181.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-06-01 00:00,mm,90.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-07-01 00:00,mm,46.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-08-01 00:00,mm,130.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-09-01 00:00,mm,109.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-10-01 00:00,mm,130.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-11-01 00:00,mm,69,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1990-12-01 00:00,mm,67.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-01-01 00:00,mm,1.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-02-01 00:00,mm,16.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-03-01 00:00,mm,140,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-04-01 00:00,mm,79.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-05-01 00:00,mm,90.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-06-01 00:00,mm,62.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-07-01 00:00,mm,77.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-08-01 00:00,mm,95.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-09-01 00:00,mm,317.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-10-01 00:00,mm,142.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-11-01 00:00,mm,196.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1991-12-01 00:00,mm,43.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-01-01 00:00,mm,31.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-02-01 00:00,mm,32,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-03-01 00:00,mm,4.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-04-01 00:00,mm,24.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-05-01 00:00,mm,206.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-06-01 00:00,mm,81.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-07-01 00:00,mm,104.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-08-01 00:00,mm,83.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-09-01 00:00,mm,136,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-10-01 00:00,mm,126.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-11-01 00:00,mm,139.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1992-12-01 00:00,mm,21.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-01-01 00:00,mm,37.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-02-01 00:00,mm,0.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-03-01 00:00,mm,52.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-04-01 00:00,mm,71.9,Preliminar
