CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1979-05-01 00:00,mm,167,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1979-06-01 00:00,mm,126,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1979-07-01 00:00,mm,100,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1979-08-01 00:00,mm,87,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1979-09-01 00:00,mm,116,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1979-10-01 00:00,mm,291,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1979-11-01 00:00,mm,74,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1979-12-01 00:00,mm,70,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-01-01 00:00,mm,18,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-02-01 00:00,mm,32,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-03-01 00:00,mm,103,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-04-01 00:00,mm,106,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-05-01 00:00,mm,107,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-06-01 00:00,mm,73,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-07-01 00:00,mm,42,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-08-01 00:00,mm,127,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-09-01 00:00,mm,122,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-10-01 00:00,mm,163,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-11-01 00:00,mm,151,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1980-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-01-01 00:00,mm,27,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-02-01 00:00,mm,92,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-03-01 00:00,mm,35,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-04-01 00:00,mm,152,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-05-01 00:00,mm,248,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-06-01 00:00,mm,163,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-07-01 00:00,mm,183,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-08-01 00:00,mm,136,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-09-01 00:00,mm,46,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-10-01 00:00,mm,44,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-11-01 00:00,mm,96,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1981-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-02-01 00:00,mm,30,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-03-01 00:00,mm,60,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-04-01 00:00,mm,134,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-05-01 00:00,mm,178,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-06-01 00:00,mm,20,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-07-01 00:00,mm,5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-08-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-09-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-10-01 00:00,mm,91,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-11-01 00:00,mm,5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1982-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-02-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-03-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-04-01 00:00,mm,23,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-05-01 00:00,mm,176,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-06-01 00:00,mm,54,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-07-01 00:00,mm,18,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-08-01 00:00,mm,12,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-09-01 00:00,mm,47,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-10-01 00:00,mm,97,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-11-01 00:00,mm,41,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1983-12-01 00:00,mm,22,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-01-01 00:00,mm,11,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-02-01 00:00,mm,68,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-03-01 00:00,mm,33,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-04-01 00:00,mm,117,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-05-01 00:00,mm,86,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-06-01 00:00,mm,70,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-07-01 00:00,mm,48,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-08-01 00:00,mm,32,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-09-01 00:00,mm,122,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-10-01 00:00,mm,59,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-11-01 00:00,mm,33,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1984-12-01 00:00,mm,9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-01-01 00:00,mm,37,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-02-01 00:00,mm,26,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-03-01 00:00,mm,104,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-04-01 00:00,mm,13,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-05-01 00:00,mm,60,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-06-01 00:00,mm,22,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-07-01 00:00,mm,14,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-08-01 00:00,mm,28,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-09-01 00:00,mm,121,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-10-01 00:00,mm,109,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-11-01 00:00,mm,23,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1985-12-01 00:00,mm,4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-01-01 00:00,mm,27,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-02-01 00:00,mm,13,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-03-01 00:00,mm,17,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-04-01 00:00,mm,67,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-05-01 00:00,mm,36,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-07-01 00:00,mm,52,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-08-01 00:00,mm,65,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-09-01 00:00,mm,65,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-10-01 00:00,mm,167,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-11-01 00:00,mm,61,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1986-12-01 00:00,mm,2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-01-01 00:00,mm,38,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-02-01 00:00,mm,15,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-03-01 00:00,mm,72,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-04-01 00:00,mm,30,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-05-01 00:00,mm,50,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-06-01 00:00,mm,57,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-07-01 00:00,mm,74,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-08-01 00:00,mm,20,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-09-01 00:00,mm,66,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-10-01 00:00,mm,140,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-11-01 00:00,mm,33,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1987-12-01 00:00,mm,8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-01-01 00:00,mm,8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-02-01 00:00,mm,91,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-03-01 00:00,mm,70,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-04-01 00:00,mm,17,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-05-01 00:00,mm,64,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-06-01 00:00,mm,100,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-07-01 00:00,mm,71,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-08-01 00:00,mm,41,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-09-01 00:00,mm,266,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-10-01 00:00,mm,84,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-11-01 00:00,mm,147,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1988-12-01 00:00,mm,17,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-01-01 00:00,mm,4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-02-01 00:00,mm,7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-03-01 00:00,mm,171,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-04-01 00:00,mm,13.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-05-01 00:00,mm,81,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-07-01 00:00,mm,40,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-08-01 00:00,mm,80,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-09-01 00:00,mm,147,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-10-01 00:00,mm,31,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-11-01 00:00,mm,20,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1989-12-01 00:00,mm,60,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-01-01 00:00,mm,7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-02-01 00:00,mm,36,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-03-01 00:00,mm,78,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-04-01 00:00,mm,29,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-05-01 00:00,mm,59,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-06-01 00:00,mm,28,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-07-01 00:00,mm,75,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-08-01 00:00,mm,62,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-09-01 00:00,mm,78,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-10-01 00:00,mm,145,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-11-01 00:00,mm,52,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1990-12-01 00:00,mm,27,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-02-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-03-01 00:00,mm,59,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-04-01 00:00,mm,31,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-05-01 00:00,mm,134,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-06-01 00:00,mm,36,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-07-01 00:00,mm,449,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-08-01 00:00,mm,15,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-09-01 00:00,mm,121,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-10-01 00:00,mm,130,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-11-01 00:00,mm,52,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1991-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-01-01 00:00,mm,42,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-02-01 00:00,mm,39,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-03-01 00:00,mm,10,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-04-01 00:00,mm,20,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-05-01 00:00,mm,97,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-06-01 00:00,mm,75,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-07-01 00:00,mm,62,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-08-01 00:00,mm,62,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-09-01 00:00,mm,49,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-10-01 00:00,mm,13,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-11-01 00:00,mm,93,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1992-12-01 00:00,mm,33,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-01-01 00:00,mm,195,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-02-01 00:00,mm,57,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-03-01 00:00,mm,43,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-04-01 00:00,mm,82,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-05-01 00:00,mm,114,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-06-01 00:00,mm,103,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-07-01 00:00,mm,97,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-08-01 00:00,mm,161,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-09-01 00:00,mm,329,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-10-01 00:00,mm,322,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-11-01 00:00,mm,223,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1993-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-01-01 00:00,mm,27,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-02-01 00:00,mm,63,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-03-01 00:00,mm,97,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-04-01 00:00,mm,275,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-06-01 00:00,mm,77,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-07-01 00:00,mm,114,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-08-01 00:00,mm,94,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-09-01 00:00,mm,224,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-10-01 00:00,mm,188,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-11-01 00:00,mm,317,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1994-12-01 00:00,mm,218,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-01-01 00:00,mm,112,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-02-01 00:00,mm,129,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-03-01 00:00,mm,315,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-04-01 00:00,mm,214,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-05-01 00:00,mm,268,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-06-01 00:00,mm,190,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-07-01 00:00,mm,152,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-08-01 00:00,mm,228,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-09-01 00:00,mm,181,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-10-01 00:00,mm,234,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-11-01 00:00,mm,78,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1995-12-01 00:00,mm,90,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-01-01 00:00,mm,36,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-02-01 00:00,mm,31,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-03-01 00:00,mm,124,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-04-01 00:00,mm,51,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-05-01 00:00,mm,67,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-06-01 00:00,mm,39,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-07-01 00:00,mm,86,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-08-01 00:00,mm,93,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-09-01 00:00,mm,115,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-10-01 00:00,mm,82,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-11-01 00:00,mm,74,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1996-12-01 00:00,mm,39,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-01-01 00:00,mm,69,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-02-01 00:00,mm,53,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-03-01 00:00,mm,56,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-04-01 00:00,mm,114,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-05-01 00:00,mm,82,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-06-01 00:00,mm,38,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-07-01 00:00,mm,49,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-08-01 00:00,mm,30,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-09-01 00:00,mm,182,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-10-01 00:00,mm,33,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-11-01 00:00,mm,103,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1997-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-01-01 00:00,mm,2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-02-01 00:00,mm,73,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-03-01 00:00,mm,67,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-04-01 00:00,mm,8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-05-01 00:00,mm,122,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-06-01 00:00,mm,62,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-07-01 00:00,mm,72,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-08-01 00:00,mm,37,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-09-01 00:00,mm,65,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-10-01 00:00,mm,132,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-11-01 00:00,mm,33,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1998-12-01 00:00,mm,30,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-01-01 00:00,mm,17,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-02-01 00:00,mm,35,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-03-01 00:00,mm,7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-04-01 00:00,mm,102,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-05-01 00:00,mm,17,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-06-01 00:00,mm,69,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-07-01 00:00,mm,50,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-08-01 00:00,mm,52.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-09-01 00:00,mm,69.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-10-01 00:00,mm,101.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-11-01 00:00,mm,78.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,1999-12-01 00:00,mm,15.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-01-01 00:00,mm,12.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-02-01 00:00,mm,50.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-03-01 00:00,mm,12.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-04-01 00:00,mm,107,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-05-01 00:00,mm,8.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-06-01 00:00,mm,27.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-07-01 00:00,mm,40.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-08-01 00:00,mm,46.6,Preliminar
