TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/01/29
TIME;11:14:08
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,15894
MAXY;     0,24219
MINY;     0,00789
XYDATA
399,1927;0,158944
400,1569;0,158409
401,1211;0,158824
402,0854;0,159615
403,0496;0,160364
404,0138;0,160955
404,9781;0,161491
405,9423;0,162098
406,9065;0,162728
407,8708;0,163133
408,8350;0,163059
409,7992;0,162518
410,7635;0,161889
411,7277;0,161715
412,6919;0,162318
413,6562;0,16358
414,6204;0,165067
415,5846;0,166307
416,5489;0,167016
417,5131;0,167248
418,4773;0,16742
419,4416;0,167977
420,4058;0,168917
421,3700;0,169885
422,3343;0,170644
423,2985;0,171223
424,2627;0,171784
425,2270;0,172444
426,1912;0,173172
427,1554;0,173813
428,1197;0,174211
429,0839;0,174326
430,0481;0,174267
431,0124;0,174217
431,9766;0,174334
432,9408;0,174682
433,9051;0,175228
434,8693;0,175889
435,8335;0,176556
436,7978;0,177102
437,7620;0,177385
438,7262;0,177285
439,6905;0,176764
440,6547;0,175914
441,6189;0,174961
442,5832;0,174186
443,5474;0,17378
444,5116;0,173716
445,4759;0,173789
446,4401;0,173772
447,4043;0,173565
448,3686;0,17323
449,3328;0,172925
450,2970;0,172807
451,2613;0,172947
452,2255;0,173296
453,1897;0,173715
454,1540;0,174029
455,1182;0,174088
456,0824;0,173801
457,0467;0,173187
458,0109;0,172398
458,9751;0,171665
459,9394;0,171159
460,9036;0,170911
461,8678;0,170838
462,8321;0,170828
463,7963;0,170803
464,7605;0,17074
465,7248;0,170661
466,6890;0,170593
467,6532;0,170532
468,6175;0,170432
469,5817;0,170235
470,5459;0,16992
471,5102;0,169539
472,4744;0,169223
473,4386;0,169113
474,4029;0,169283
475,3671;0,169713
476,3313;0,17032
477,2956;0,170993
478,2598;0,171617
479,2240;0,172081
480,1883;0,172302
481,1525;0,172262
482,1167;0,172031
483,0810;0,171765
484,0452;0,171649
485,0094;0,17181
485,9737;0,17225
486,9379;0,172868
487,9021;0,173536
488,8664;0,174164
489,8306;0,17472
490,7948;0,175195
491,7591;0,175567
492,7233;0,175792
493,6875;0,175841
494,6518;0,175743
495,6160;0,175592
496,5802;0,175496
497,5445;0,175519
498,5087;0,175639
499,4729;0,175768
500,4372;0,175821
501,4014;0,175782
502,3656;0,175736
503,3299;0,175811
504,2941;0,176082
505,2583;0,176518
506,2226;0,177001
507,1868;0,1774
508,1510;0,177644
509,1153;0,177762
510,0795;0,177855
511,0437;0,178034
512,0080;0,17837
512,9722;0,178864
513,9365;0,179461
514,9007;0,180082
515,8649;0,180649
516,8292;0,181112
517,7934;0,181455
518,7576;0,181692
519,7219;0,181837
520,6861;0,181887
521,6503;0,181834
522,6146;0,181682
523,5788;0,181479
524,5430;0,181319
525,5073;0,181308
526,4715;0,181499
527,4357;0,181842
528,4000;0,182198
529,3642;0,182416
530,3284;0,182397
531,2927;0,182121
532,2569;0,181648
533,2211;0,181081
534,1854;0,180536
535,1496;0,180093
536,1138;0,17979
537,0781;0,179619
538,0423;0,179552
539,0065;0,179561
539,9708;0,179634
540,9350;0,179774
541,8992;0,179994
542,8635;0,180294
543,8277;0,180652
544,7919;0,181029
545,7562;0,181376
546,7204;0,181662
547,6846;0,181889
548,6489;0,182094
549,6131;0,182338
550,5773;0,18268
551,5416;0,183162
552,5058;0,183788
553,4700;0,184523
554,4343;0,185287
555,3985;0,185964
556,3627;0,186422
557,3270;0,186535
558,2912;0,186224
559,2554;0,185475
560,2197;0,184361
561,1839;0,183015
562,1481;0,1816
563,1124;0,180252
564,0766;0,179044
565,0408;0,177984
566,0051;0,177045
566,9693;0,176208
567,9335;0,175489
568,8978;0,174918
569,8620;0,174513
570,8262;0,174245
571,7905;0,174056
572,7547;0,17389
573,7189;0,173721
574,6832;0,173562
575,6474;0,173442
576,6116;0,173372
577,5759;0,173327
578,5401;0,173258
579,5043;0,173122
580,4686;0,172905
581,4328;0,172639
582,3970;0,172381
583,3613;0,172186
584,3255;0,172086
585,2897;0,172074
586,2540;0,172118
587,2182;0,172168
588,1824;0,172183
589,1467;0,172133
590,1109;0,172011
591,0751;0,171828
592,0394;0,171611
593,0036;0,171392
593,9678;0,171199
594,9321;0,171036
595,8963;0,170885
596,8605;0,170703
597,8248;0,170437
598,7890;0,170052
599,7532;0,169549
600,7175;0,168977
601,6817;0,168415
602,6459;0,167937
603,6102;0,167583
604,5744;0,167333
605,5386;0,167122
606,5029;0,166861
607,4671;0,166477
608,4313;0,16594
609,3956;0,165279
610,3598;0,164564
611,3240;0,163877
612,2883;0,163271
613,2525;0,162744
614,2167;0,16224
615,1810;0,161677
616,1452;0,16098
617,1094;0,160119
618,0737;0,159122
619,0379;0,158052
620,0021;0,156965
620,9664;0,155889
621,9306;0,154823
622,8948;0,153761
623,8591;0,152708
624,8233;0,151688
625,7875;0,150745
626,7518;0,149909
627,7160;0,149195
628,6802;0,148594
629,6445;0,14808
630,6087;0,147611
631,5729;0,147141
632,5372;0,146626
633,5014;0,146042
634,4656;0,145397
635,4299;0,14473
636,3941;0,144088
637,3583;0,143513
638,3226;0,143015
639,2868;0,142577
640,2510;0,142161
641,2153;0,141731
642,1795;0,141269
643,1437;0,140778
644,1080;0,14028
645,0722;0,139798
646,0364;0,139345
647,0007;0,138912
647,9649;0,138485
648,9291;0,138063
649,8934;0,137672
650,8576;0,137362
651,8218;0,137184
652,7861;0,137165
