TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/31
TIME;18:53:39
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,36847
MAXY;     0,38297
MINY;     0,01607
XYDATA
399,1927;0,368465
400,1569;0,364357
401,1211;0,360098
402,0854;0,356208
403,0496;0,352813
404,0138;0,349925
404,9781;0,347571
405,9423;0,345805
406,9065;0,344643
407,8708;0,344001
408,8350;0,343712
409,7992;0,3436
410,7635;0,343569
411,7277;0,343652
412,6919;0,343984
413,6562;0,344728
414,6204;0,345998
415,5846;0,347822
416,5489;0,350053
417,5131;0,352215
418,4773;0,353492
419,4416;0,353337
420,4058;0,352152
421,3700;0,350787
422,3343;0,349694
423,2985;0,348869
424,2627;0,348162
425,2270;0,347487
426,1912;0,346863
427,1554;0,346338
428,1197;0,345892
429,0839;0,345431
430,0481;0,344877
431,0124;0,344277
431,9766;0,343807
432,9408;0,343635
433,9051;0,343739
434,8693;0,34383
435,8335;0,343491
436,7978;0,342464
437,7620;0,340849
438,7262;0,339046
439,6905;0,337512
440,6547;0,336537
441,6189;0,336143
442,5832;0,33613
443,5474;0,336224
444,5116;0,336252
445,4759;0,336188
446,4401;0,336062
447,4043;0,335848
448,3686;0,335442
449,3328;0,334745
450,2970;0,33377
451,2613;0,332678
452,2255;0,331717
453,1897;0,331088
454,1540;0,330841
455,1182;0,33086
456,0824;0,330935
457,0467;0,330866
458,0109;0,330577
458,9751;0,33016
459,9394;0,329784
460,9036;0,329561
461,8678;0,329502
462,8321;0,329549
463,7963;0,329622
464,7605;0,329645
465,7248;0,329566
466,6890;0,32937
467,6532;0,329077
468,6175;0,328733
469,5817;0,328389
470,5459;0,3281
471,5102;0,327923
472,4744;0,327919
473,4386;0,328141
474,4029;0,328594
475,3671;0,329208
476,3313;0,329839
477,2956;0,330298
478,2598;0,330412
479,2240;0,330106
480,1883;0,329465
481,1525;0,32872
482,1167;0,328155
483,0810;0,327983
484,0452;0,328244
485,0094;0,328799
485,9737;0,329426
486,9379;0,329957
487,9021;0,330351
488,8664;0,330678
489,8306;0,331042
490,7948;0,331502
491,7591;0,332022
492,7233;0,332474
493,6875;0,332709
494,6518;0,332653
495,6160;0,332366
496,5802;0,332023
497,5445;0,331826
498,5087;0,331918
499,4729;0,332315
500,4372;0,332908
501,4014;0,333531
502,3656;0,334077
503,3299;0,334577
504,2941;0,33517
505,2583;0,335998
506,2226;0,337094
507,1868;0,338353
508,1510;0,339571
509,1153;0,340534
510,0795;0,341104
511,0437;0,341263
512,0080;0,341093
512,9722;0,340728
513,9365;0,340309
514,9007;0,339942
515,8649;0,339659
516,8292;0,33939
517,7934;0,338984
518,7576;0,338292
519,7219;0,337265
520,6861;0,33597
521,6503;0,334531
522,6146;0,333054
523,5788;0,331602
524,5430;0,330205
525,5073;0,328885
526,4715;0,327661
527,4357;0,326551
528,4000;0,32556
529,3642;0,324682
530,3284;0,323912
531,2927;0,323254
532,2569;0,32271
533,2211;0,322271
534,1854;0,321899
535,1496;0,321541
536,1138;0,321141
537,0781;0,320668
538,0423;0,320123
539,0065;0,319536
539,9708;0,318957
540,9350;0,318437
541,8992;0,318026
542,8635;0,317759
543,8277;0,317655
544,7919;0,317707
545,7562;0,317887
546,7204;0,318149
547,6846;0,31845
548,6489;0,318762
549,6131;0,319073
550,5773;0,319374
551,5416;0,31965
552,5058;0,319882
553,4700;0,320052
554,4343;0,320161
555,3985;0,320214
556,3627;0,320201
557,3270;0,320063
558,2912;0,319696
559,2554;0,318982
560,2197;0,317853
561,1839;0,316342
562,1481;0,314589
563,1124;0,312789
564,0766;0,311123
565,0408;0,3097
566,0051;0,308547
566,9693;0,307631
567,9335;0,306892
568,8978;0,306268
569,8620;0,305708
570,8262;0,305175
571,7905;0,304655
572,7547;0,304159
573,7189;0,303709
574,6832;0,303315
575,6474;0,302962
576,6116;0,302602
577,5759;0,302187
578,5401;0,301697
579,5043;0,301155
580,4686;0,300614
581,4328;0,300126
582,3970;0,299724
583,3613;0,299416
584,3255;0,299195
585,2897;0,299041
586,2540;0,298919
587,2182;0,298783
588,1824;0,298578
589,1467;0,298274
590,1109;0,297885
591,0751;0,297473
592,0394;0,297109
593,0036;0,296828
593,9678;0,296591
594,9321;0,296306
595,8963;0,295883
596,8605;0,295281
597,8248;0,294523
598,7890;0,293678
599,7532;0,292814
600,7175;0,291967
601,6817;0,29113
602,6459;0,290281
603,6102;0,289413
604,5744;0,288539
605,5386;0,287677
606,5029;0,286824
607,4671;0,285949
608,4313;0,285011
609,3956;0,283994
610,3598;0,282929
611,3240;0,281881
612,2883;0,280912
613,2525;0,280038
614,2167;0,279213
615,1810;0,278347
616,1452;0,277339
617,1094;0,276124
618,0737;0,274701
619,0379;0,273126
620,0021;0,271477
620,9664;0,269825
621,9306;0,268227
622,8948;0,266731
623,8591;0,265378
624,8233;0,264155
625,7875;0,263131
626,7518;0,26227
627,7160;0,261512
628,6802;0,26079
629,6445;0,260052
630,6087;0,259259
631,5729;0,258398
632,5372;0,25748
633,5014;0,256544
634,4656;0,255647
635,4299;0,254843
636,3941;0,254155
637,3583;0,253558
638,3226;0,252997
639,2868;0,252419
640,2510;0,251812
641,2153;0,251208
642,1795;0,250658
643,1437;0,250189
644,1080;0,249772
645,0722;0,249329
646,0364;0,248777
647,0007;0,248074
647,9649;0,247258
648,9291;0,246427
649,8934;0,245702
650,8576;0,245162
651,8218;0,244822
652,7861;0,244642
