TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/26
TIME;20:02:43
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,19340
MAXY;     0,24224
MINY;     0,01382
XYDATA
399,1927;0,193398
400,1569;0,187064
401,1211;0,181874
402,0854;0,178338
403,0496;0,176319
404,0138;0,175469
404,9781;0,175354
405,9423;0,175458
406,9065;0,175237
407,8708;0,174269
408,8350;0,172423
409,7992;0,169958
410,7635;0,167486
411,7277;0,165764
412,6919;0,165336
413,6562;0,166298
414,6204;0,168356
415,5846;0,170999
416,5489;0,173585
417,5131;0,175323
418,4773;0,175536
419,4416;0,174346
420,4058;0,172788
421,3700;0,171789
422,3343;0,171533
423,2985;0,17173
424,2627;0,171999
425,2270;0,172056
426,1912;0,171785
427,1554;0,17123
428,1197;0,17051
429,0839;0,169742
430,0481;0,169018
431,0124;0,168417
431,9766;0,16802
432,9408;0,167887
433,9051;0,168022
434,8693;0,168344
435,8335;0,16871
436,7978;0,168978
437,7620;0,169071
438,7262;0,168997
439,6905;0,168806
440,6547;0,168535
441,6189;0,168179
442,5832;0,167716
443,5474;0,167156
444,5116;0,16658
445,4759;0,166102
446,4401;0,165793
447,4043;0,165622
448,3686;0,16548
449,3328;0,165254
450,2970;0,164925
451,2613;0,164605
452,2255;0,164482
453,1897;0,164705
454,1540;0,165275
455,1182;0,166016
456,0824;0,16662
457,0467;0,166774
458,0109;0,166341
458,9751;0,165473
459,9394;0,164505
460,9036;0,163723
461,8678;0,163233
462,8321;0,162991
463,7963;0,162891
464,7605;0,162842
465,7248;0,162815
466,6890;0,162841
467,6532;0,162969
468,6175;0,1632
469,5817;0,163442
470,5459;0,163524
471,5102;0,163285
472,4744;0,162714
473,4386;0,162009
474,4029;0,16147
475,3671;0,161308
476,3313;0,161536
477,2956;0,161998
478,2598;0,162467
479,2240;0,162763
480,1883;0,162829
481,1525;0,162744
482,1167;0,162674
483,0810;0,162771
484,0452;0,163081
485,0094;0,16351
485,9737;0,163879
486,9379;0,164031
487,9021;0,16392
488,8664;0,163627
489,8306;0,16331
490,7948;0,163141
491,7591;0,163223
492,7233;0,163559
493,6875;0,164069
494,6518;0,164653
495,6160;0,165239
496,5802;0,165774
497,5445;0,166197
498,5087;0,166428
499,4729;0,166394
500,4372;0,166098
501,4014;0,16566
502,3656;0,165279
503,3299;0,165116
504,2941;0,165201
505,2583;0,165433
506,2226;0,165689
507,1868;0,165926
508,1510;0,16622
509,1153;0,166698
510,0795;0,167423
511,0437;0,168328
512,0080;0,169241
512,9722;0,16999
513,9365;0,170492
514,9007;0,17079
515,8649;0,17102
516,8292;0,171325
517,7934;0,171764
518,7576;0,17228
519,7219;0,172755
520,6861;0,1731
521,6503;0,1733
522,6146;0,173399
523,5788;0,173461
524,5430;0,173537
525,5073;0,173646
526,4715;0,173771
527,4357;0,173869
528,4000;0,173894
529,3642;0,173819
530,3284;0,173649
531,2927;0,173425
532,2569;0,173202
533,2211;0,17303
534,1854;0,172915
535,1496;0,17282
536,1138;0,172683
537,0781;0,172467
538,0423;0,172189
539,0065;0,17192
539,9708;0,171743
540,9350;0,17171
541,8992;0,171811
542,8635;0,171991
543,8277;0,172182
544,7919;0,172346
545,7562;0,172491
546,7204;0,172664
547,6846;0,172923
548,6489;0,173305
549,6131;0,173804
550,5773;0,174379
551,5416;0,174966
552,5058;0,175511
553,4700;0,175989
554,4343;0,176411
555,3985;0,176809
556,3627;0,177198
557,3270;0,177539
558,2912;0,177733
559,2554;0,177659
560,2197;0,177232
561,1839;0,176455
562,1481;0,175424
563,1124;0,174287
564,0766;0,173174
565,0408;0,172154
566,0051;0,171235
566,9693;0,170407
567,9335;0,169674
568,8978;0,169062
569,8620;0,168596
570,8262;0,168264
571,7905;0,168024
572,7547;0,167817
573,7189;0,167607
574,6832;0,167385
575,6474;0,167165
576,6116;0,166961
577,5759;0,166781
578,5401;0,166625
579,5043;0,166501
580,4686;0,166427
581,4328;0,166416
582,3970;0,166461
583,3613;0,166531
584,3255;0,166583
585,2897;0,166588
586,2540;0,166546
587,2182;0,166485
588,1824;0,166434
589,1467;0,166411
590,1109;0,166411
591,0751;0,166414
592,0394;0,166388
593,0036;0,166305
593,9678;0,166144
594,9321;0,165891
595,8963;0,165552
596,8605;0,165156
597,8248;0,164743
598,7890;0,164358
599,7532;0,164024
600,7175;0,163733
601,6817;0,163461
602,6459;0,163189
603,6102;0,162917
604,5744;0,162655
605,5386;0,1624
606,5029;0,162121
607,4671;0,161771
608,4313;0,161312
609,3956;0,160747
610,3598;0,160117
611,3240;0,159474
612,2883;0,158845
613,2525;0,158223
614,2167;0,157578
615,1810;0,156887
616,1452;0,156147
617,1094;0,155376
618,0737;0,15458
619,0379;0,153737
620,0021;0,152811
620,9664;0,151774
621,9306;0,15064
622,8948;0,149463
623,8591;0,148321
624,8233;0,147287
625,7875;0,146402
626,7518;0,145663
627,7160;0,145039
628,6802;0,144485
629,6445;0,143954
630,6087;0,143397
631,5729;0,142773
632,5372;0,142058
633,5014;0,141264
634,4656;0,140444
635,4299;0,139664
636,3941;0,138978
637,3583;0,138396
638,3226;0,137894
639,2868;0,13743
640,2510;0,136974
641,2153;0,136518
642,1795;0,136063
643,1437;0,135602
644,1080;0,135121
645,0722;0,134601
646,0364;0,134043
647,0007;0,133473
647,9649;0,132939
648,9291;0,132489
649,8934;0,132154
650,8576;0,13194
651,8218;0,131831
652,7861;0,131804
