TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/26
TIME;19:32:26
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,22899
MAXY;     0,33569
MINY;     0,01173
XYDATA
399,1927;0,228989
400,1569;0,230848
401,1211;0,232235
402,0854;0,233286
403,0496;0,234199
404,0138;0,235056
404,9781;0,235789
405,9423;0,236273
406,9065;0,236498
407,8708;0,236693
408,8350;0,23728
409,7992;0,238638
410,7635;0,240811
411,7277;0,243366
412,6919;0,24556
413,6562;0,246737
414,6204;0,246586
415,5846;0,245134
416,5489;0,242703
417,5131;0,240023
418,4773;0,238307
419,4416;0,238609
420,4058;0,240829
421,3700;0,24396
422,3343;0,247126
423,2985;0,249902
424,2627;0,252087
425,2270;0,253567
426,1912;0,254357
427,1554;0,254673
428,1197;0,254877
429,0839;0,255296
430,0481;0,256061
431,0124;0,257044
431,9766;0,257966
432,9408;0,258583
433,9051;0,258852
434,8693;0,258927
435,8335;0,258995
436,7978;0,259088
437,7620;0,259029
438,7262;0,258575
439,6905;0,25762
440,6547;0,256322
441,6189;0,255084
442,5832;0,254375
443,5474;0,254441
444,5116;0,25512
445,4759;0,255927
446,4401;0,256358
447,4043;0,256138
448,3686;0,255286
449,3328;0,25404
450,2970;0,252724
451,2613;0,251621
452,2255;0,250882
453,1897;0,250496
454,1540;0,25034
455,1182;0,250249
456,0824;0,250104
457,0467;0,249888
458,0109;0,249711
458,9751;0,24973
459,9394;0,250015
460,9036;0,250484
461,8678;0,250956
462,8321;0,251236
463,7963;0,251192
464,7605;0,250806
465,7248;0,250185
466,6890;0,249503
467,6532;0,24891
468,6175;0,248475
469,5817;0,248211
470,5459;0,248139
471,5102;0,248321
472,4744;0,248818
473,4386;0,249607
474,4029;0,250545
475,3671;0,251438
476,3313;0,25214
477,2956;0,252607
478,2598;0,252895
479,2240;0,253135
480,1883;0,253478
481,1525;0,254047
482,1167;0,254888
483,0810;0,255939
484,0452;0,257035
485,0094;0,257975
485,9737;0,258625
486,9379;0,258993
487,9021;0,259201
488,8664;0,259398
489,8306;0,259668
490,7948;0,259984
491,7591;0,260248
492,7233;0,260367
493,6875;0,260344
494,6518;0,260271
495,6160;0,260266
496,5802;0,260386
497,5445;0,260593
498,5087;0,260784
499,4729;0,260853
500,4372;0,260755
501,4014;0,260533
502,3656;0,260306
503,3299;0,260214
504,2941;0,260355
505,2583;0,260761
506,2226;0,261404
507,1868;0,262215
508,1510;0,263099
509,1153;0,263957
510,0795;0,264702
511,0437;0,26528
512,0080;0,265686
512,9722;0,265965
513,9365;0,266196
514,9007;0,266479
515,8649;0,266886
516,8292;0,267421
517,7934;0,267997
518,7576;0,26848
519,7219;0,268773
520,6861;0,268884
521,6503;0,268909
522,6146;0,268968
523,5788;0,269131
524,5430;0,269384
525,5073;0,26962
526,4715;0,269694
527,4357;0,2695
528,4000;0,269029
529,3642;0,268352
530,3284;0,267577
531,2927;0,266802
532,2569;0,266103
533,2211;0,265528
534,1854;0,265101
535,1496;0,264829
536,1138;0,264703
537,0781;0,264702
538,0423;0,264791
539,0065;0,264927
539,9708;0,265076
540,9350;0,265225
541,8992;0,265386
542,8635;0,265583
543,8277;0,265837
544,7919;0,266156
545,7562;0,266535
546,7204;0,266966
547,6846;0,267452
548,6489;0,268007
549,6131;0,268638
550,5773;0,269338
551,5416;0,27008
552,5058;0,270817
553,4700;0,271491
554,4343;0,272037
555,3985;0,272383
556,3627;0,272458
557,3270;0,272196
558,2912;0,271549
559,2554;0,270497
560,2197;0,269063
561,1839;0,267317
562,1481;0,265382
563,1124;0,263409
564,0766;0,261538
565,0408;0,259866
566,0051;0,258435
566,9693;0,257241
567,9335;0,256267
568,8978;0,25549
569,8620;0,254892
570,8262;0,25444
571,7905;0,254092
572,7547;0,253804
573,7189;0,253541
574,6832;0,253288
575,6474;0,253035
576,6116;0,252766
577,5759;0,252456
578,5401;0,252078
579,5043;0,25163
580,4686;0,251142
581,4328;0,250663
582,3970;0,25024
583,3613;0,249897
584,3255;0,249627
585,2897;0,249408
586,2540;0,249219
587,2182;0,249046
588,1824;0,248884
589,1467;0,248731
590,1109;0,248587
591,0751;0,248449
592,0394;0,248306
593,0036;0,248129
593,9678;0,247875
594,9321;0,247504
595,8963;0,247005
596,8605;0,24641
597,8248;0,245788
598,7890;0,245209
599,7532;0,244703
600,7175;0,244238
601,6817;0,243744
602,6459;0,243159
603,6102;0,242466
604,5744;0,241707
605,5386;0,240942
606,5029;0,240212
607,4671;0,239506
608,4313;0,238775
609,3956;0,237976
610,3598;0,237108
611,3240;0,236226
612,2883;0,235411
613,2525;0,23471
614,2167;0,234089
615,1810;0,233422
616,1452;0,232526
617,1094;0,231254
618,0737;0,229582
619,0379;0,227627
620,0021;0,225586
620,9664;0,223638
621,9306;0,221884
622,8948;0,22035
623,8591;0,219021
624,8233;0,217864
625,7875;0,216855
626,7518;0,215964
627,7160;0,215149
628,6802;0,214365
629,6445;0,213576
630,6087;0,212767
631,5729;0,211943
632,5372;0,211116
633,5014;0,210292
634,4656;0,209465
635,4299;0,208632
636,3941;0,207807
637,3583;0,207024
638,3226;0,206328
639,2868;0,205745
640,2510;0,205275
641,2153;0,204882
642,1795;0,204516
643,1437;0,204133
644,1080;0,203714
645,0722;0,203257
646,0364;0,20278
647,0007;0,2023
647,9649;0,201839
648,9291;0,201427
649,8934;0,201103
650,8576;0,200906
651,8218;0,200864
652,7861;0,200981
