TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/20
TIME;12:20:20
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,20292
MAXY;     0,24904
MINY;    -0,00439
XYDATA
399,1927;0,202925
400,1569;0,202642
401,1211;0,201019
402,0854;0,198613
403,0496;0,196001
404,0138;0,193771
404,9781;0,192491
405,9423;0,192555
406,9065;0,193992
407,8708;0,196416
408,8350;0,1992
409,7992;0,201737
410,7635;0,203632
411,7277;0,204789
412,6919;0,205386
413,6562;0,205768
414,6204;0,206319
415,5846;0,207392
416,5489;0,209262
417,5131;0,211936
418,4773;0,214827
419,4416;0,216852
420,4058;0,217342
421,3700;0,216568
422,3343;0,215214
423,2985;0,213828
424,2627;0,212745
425,2270;0,212156
426,1912;0,212131
427,1554;0,212613
428,1197;0,213424
429,0839;0,214321
430,0481;0,215061
431,0124;0,215459
431,9766;0,21544
432,9408;0,215036
433,9051;0,214364
434,8693;0,21358
435,8335;0,212842
436,7978;0,212282
437,7620;0,21197
438,7262;0,211896
439,6905;0,211969
440,6547;0,212056
441,6189;0,212027
442,5832;0,211807
443,5474;0,211399
444,5116;0,210859
445,4759;0,210237
446,4401;0,209547
447,4043;0,208774
448,3686;0,207915
449,3328;0,207013
450,2970;0,206155
451,2613;0,205452
452,2255;0,204996
453,1897;0,204833
454,1540;0,204944
455,1182;0,205247
456,0824;0,205583
457,0467;0,205732
458,0109;0,205496
458,9751;0,204824
459,9394;0,203862
460,9036;0,20285
461,8678;0,201986
462,8321;0,201362
463,7963;0,200966
464,7605;0,20072
465,7248;0,200528
466,6890;0,200337
467,6532;0,200161
468,6175;0,200056
469,5817;0,20007
470,5459;0,200203
471,5102;0,200406
472,4744;0,200633
473,4386;0,200886
474,4029;0,201202
475,3671;0,201593
476,3313;0,201998
477,2956;0,202301
478,2598;0,202411
479,2240;0,202342
480,1883;0,202226
481,1525;0,202249
482,1167;0,202533
483,0810;0,203048
484,0452;0,203644
485,0094;0,204158
485,9737;0,20454
486,9379;0,204868
487,9021;0,205265
488,8664;0,205785
489,8306;0,206376
490,7948;0,206919
491,7591;0,207312
492,7233;0,207531
493,6875;0,207628
494,6518;0,207674
495,6160;0,207701
496,5802;0,207706
497,5445;0,207688
498,5087;0,207679
499,4729;0,207742
500,4372;0,207927
501,4014;0,208236
502,3656;0,208602
503,3299;0,208937
504,2941;0,209191
505,2583;0,209381
506,2226;0,209578
507,1868;0,209845
508,1510;0,210199
509,1153;0,210591
510,0795;0,210942
511,0437;0,2112
512,0080;0,211389
512,9722;0,21161
513,9365;0,211994
514,9007;0,212627
515,8649;0,213476
516,8292;0,214364
517,7934;0,215033
518,7576;0,215283
519,7219;0,215099
520,6861;0,21464
521,6503;0,214125
522,6146;0,213711
523,5788;0,21345
524,5430;0,213303
525,5073;0,213183
526,4715;0,213009
527,4357;0,212742
528,4000;0,212386
529,3642;0,211974
530,3284;0,211546
531,2927;0,211151
532,2569;0,210832
533,2211;0,210609
534,1854;0,210468
535,1496;0,210356
536,1138;0,210216
537,0781;0,210017
538,0423;0,209772
539,0065;0,209529
539,9708;0,209342
540,9350;0,20925
541,8992;0,209269
542,8635;0,209402
543,8277;0,209638
544,7919;0,209952
545,7562;0,210298
546,7204;0,210618
547,6846;0,210858
548,6489;0,211
549,6131;0,211073
550,5773;0,211141
551,5416;0,211282
552,5058;0,211551
553,4700;0,211966
554,4343;0,212488
555,3985;0,213022
556,3627;0,213427
557,3270;0,213544
558,2912;0,213241
559,2554;0,212459
560,2197;0,211241
561,1839;0,209735
562,1481;0,208146
563,1124;0,206673
564,0766;0,205446
565,0408;0,204494
566,0051;0,203767
566,9693;0,203185
567,9335;0,20269
568,8978;0,202276
569,8620;0,201972
570,8262;0,201802
571,7905;0,201759
572,7547;0,201797
573,7189;0,201858
574,6832;0,201902
575,6474;0,201916
576,6116;0,201908
577,5759;0,20188
578,5401;0,201818
579,5043;0,201686
580,4686;0,201446
581,4328;0,201086
582,3970;0,200624
583,3613;0,200112
584,3255;0,199621
585,2897;0,199226
586,2540;0,198987
587,2182;0,198931
588,1824;0,199038
589,1467;0,199235
590,1109;0,199411
591,0751;0,199451
592,0394;0,199286
593,0036;0,19892
593,9678;0,198424
594,9321;0,197887
595,8963;0,197362
596,8605;0,19685
597,8248;0,196312
598,7890;0,195709
599,7532;0,195042
600,7175;0,194357
601,6817;0,193724
602,6459;0,193189
603,6102;0,192751
604,5744;0,192362
605,5386;0,191952
606,5029;0,191459
607,4671;0,19085
608,4313;0,190125
609,3956;0,189315
610,3598;0,188482
611,3240;0,18771
612,2883;0,187089
613,2525;0,186674
614,2167;0,18644
615,1810;0,186257
616,1452;0,18591
617,1094;0,18519
618,0737;0,184
619,0379;0,182419
620,0021;0,180657
620,9664;0,178944
621,9306;0,17744
622,8948;0,176205
623,8591;0,175213
624,8233;0,174366
625,7875;0,173661
626,7518;0,173044
627,7160;0,172479
628,6802;0,171932
629,6445;0,171384
630,6087;0,170827
631,5729;0,170275
632,5372;0,169751
633,5014;0,169272
634,4656;0,168836
635,4299;0,16842
636,3941;0,168
637,3583;0,167561
638,3226;0,167112
639,2868;0,166676
640,2510;0,166271
641,2153;0,165904
642,1795;0,165569
643,1437;0,165252
644,1080;0,164947
645,0722;0,164647
646,0364;0,16434
647,0007;0,164003
647,9649;0,163614
648,9291;0,163171
649,8934;0,162713
650,8576;0,16231
651,8218;0,162027
652,7861;0,161897
