TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/20
TIME;12:43:26
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,26604
MAXY;     0,35603
MINY;    -0,00285
XYDATA
399,1927;0,266042
400,1569;0,266501
401,1211;0,265731
402,0854;0,264193
403,0496;0,262404
404,0138;0,260902
404,9781;0,260211
405,9423;0,260706
406,9065;0,262412
407,8708;0,264941
408,8350;0,267647
409,7992;0,269922
410,7635;0,271448
411,7277;0,272304
412,6919;0,272857
413,6562;0,273521
414,6204;0,274573
415,5846;0,276132
416,5489;0,278209
417,5131;0,280677
418,4773;0,283177
419,4416;0,285191
420,4058;0,286427
421,3700;0,287004
422,3343;0,287206
423,2985;0,287263
424,2627;0,287327
425,2270;0,287499
426,1912;0,287824
427,1554;0,288289
428,1197;0,288852
429,0839;0,289496
430,0481;0,290258
431,0124;0,291179
431,9766;0,292222
432,9408;0,293192
433,9051;0,293774
434,8693;0,293669
435,8335;0,292777
436,7978;0,291284
437,7620;0,289573
438,7262;0,28803
439,6905;0,286899
440,6547;0,286252
441,6189;0,28602
442,5832;0,286017
443,5474;0,285968
444,5116;0,285597
445,4759;0,284759
446,4401;0,283531
447,4043;0,282183
448,3686;0,281045
449,3328;0,280352
450,2970;0,280134
451,2613;0,280213
452,2255;0,280322
453,1897;0,28026
454,1540;0,27997
455,1182;0,279512
456,0824;0,278986
457,0467;0,278471
458,0109;0,27802
458,9751;0,277671
459,9394;0,277449
460,9036;0,277334
461,8678;0,27725
462,8321;0,277087
463,7963;0,276753
464,7605;0,276229
465,7248;0,2756
466,6890;0,275017
467,6532;0,274633
468,6175;0,274541
469,5817;0,27476
470,5459;0,275251
471,5102;0,275909
472,4744;0,276577
473,4386;0,277089
474,4029;0,277352
475,3671;0,277386
476,3313;0,277299
477,2956;0,277223
478,2598;0,277256
479,2240;0,277442
480,1883;0,277776
481,1525;0,278234
482,1167;0,278802
483,0810;0,279481
484,0452;0,280261
485,0094;0,281099
485,9737;0,281933
486,9379;0,282706
487,9021;0,283403
488,8664;0,284048
489,8306;0,284681
490,7948;0,285328
491,7591;0,285979
492,7233;0,28658
493,6875;0,287043
494,6518;0,287293
495,6160;0,287306
496,5802;0,287137
497,5445;0,286913
498,5087;0,28679
499,4729;0,286899
500,4372;0,287299
501,4014;0,28796
502,3656;0,288776
503,3299;0,289626
504,2941;0,290413
505,2583;0,291072
506,2226;0,29155
507,1868;0,291822
508,1510;0,291917
509,1153;0,291952
510,0795;0,292106
511,0437;0,292544
512,0080;0,293335
512,9722;0,29443
513,9365;0,295692
514,9007;0,296963
515,8649;0,2981
516,8292;0,298987
517,7934;0,299524
518,7576;0,299639
519,7219;0,299328
520,6861;0,298695
521,6503;0,297926
522,6146;0,297236
523,5788;0,296787
524,5430;0,296619
525,5073;0,296613
526,4715;0,296534
527,4357;0,29617
528,4000;0,295461
529,3642;0,294528
530,3284;0,293589
531,2927;0,292854
532,2569;0,292426
533,2211;0,29227
534,1854;0,292238
535,1496;0,292154
536,1138;0,291908
537,0781;0,291513
538,0423;0,291089
539,0065;0,290799
539,9708;0,290768
540,9350;0,29103
541,8992;0,29152
542,8635;0,292109
543,8277;0,292662
544,7919;0,29309
545,7562;0,293382
546,7204;0,293594
547,6846;0,293814
548,6489;0,294113
549,6131;0,294519
550,5773;0,295018
551,5416;0,295583
552,5058;0,296191
553,4700;0,296826
554,4343;0,297447
555,3985;0,297968
556,3627;0,298239
557,3270;0,298081
558,2912;0,297332
559,2554;0,295917
560,2197;0,293893
561,1839;0,291463
562,1481;0,288937
563,1124;0,286639
564,0766;0,2848
565,0408;0,283483
566,0051;0,282571
566,9693;0,281849
567,9335;0,281118
568,8978;0,280303
569,8620;0,279476
570,8262;0,278788
571,7905;0,278361
572,7547;0,278218
573,7189;0,278275
574,6832;0,278398
575,6474;0,278472
576,6116;0,278442
577,5759;0,278322
578,5401;0,278146
579,5043;0,277934
580,4686;0,277669
581,4328;0,277312
582,3970;0,27683
583,3613;0,276228
584,3255;0,27556
585,2897;0,274925
586,2540;0,274439
587,2182;0,274198
588,1824;0,274235
589,1467;0,274484
590,1109;0,274788
591,0751;0,274943
592,0394;0,27478
593,0036;0,274256
593,9678;0,273464
594,9321;0,272578
595,8963;0,271742
596,8605;0,271012
597,8248;0,270351
598,7890;0,269684
599,7532;0,268968
600,7175;0,26823
601,6817;0,26754
602,6459;0,266963
603,6102;0,266501
604,5744;0,266091
605,5386;0,265635
606,5029;0,265041
607,4671;0,264251
608,4313;0,263257
609,3956;0,262103
610,3598;0,260882
611,3240;0,259725
612,2883;0,258761
613,2525;0,258059
614,2167;0,257566
615,1810;0,257092
616,1452;0,256362
617,1094;0,255133
618,0737;0,253329
619,0379;0,25109
620,0021;0,248685
620,9664;0,246382
621,9306;0,244343
622,8948;0,242619
623,8591;0,241177
624,8233;0,239936
625,7875;0,238882
626,7518;0,237963
627,7160;0,237128
628,6802;0,236323
629,6445;0,235504
630,6087;0,234647
631,5729;0,233755
632,5372;0,232846
633,5014;0,231936
634,4656;0,231033
635,4299;0,230145
636,3941;0,229289
637,3583;0,228498
638,3226;0,227808
639,2868;0,227244
640,2510;0,226796
641,2153;0,226429
642,1795;0,226092
643,1437;0,225743
644,1080;0,225366
645,0722;0,224958
646,0364;0,224518
647,0007;0,224029
647,9649;0,223474
648,9291;0,222858
649,8934;0,222241
650,8576;0,221724
651,8218;0,221415
652,7861;0,221373
