TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/19
TIME;15:39:15
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,25732
MAXY;     0,32957
MINY;     0,01158
XYDATA
399,1927;0,257323
400,1569;0,257379
401,1211;0,257784
402,0854;0,258238
403,0496;0,258475
404,0138;0,258365
404,9781;0,257958
405,9423;0,257482
406,9065;0,257244
407,8708;0,257469
408,8350;0,258172
409,7992;0,259146
410,7635;0,260071
411,7277;0,260684
412,6919;0,260922
413,6562;0,260927
414,6204;0,26094
415,5846;0,261214
416,5489;0,261989
417,5131;0,263438
418,4773;0,265477
419,4416;0,267596
420,4058;0,269202
421,3700;0,27012
422,3343;0,27055
423,2985;0,27075
424,2627;0,270885
425,2270;0,27102
426,1912;0,271154
427,1554;0,27127
428,1197;0,271403
429,0839;0,271655
430,0481;0,272151
431,0124;0,272945
431,9766;0,273931
432,9408;0,274842
433,9051;0,275358
434,8693;0,275275
435,8335;0,274618
436,7978;0,273616
437,7620;0,272539
438,7262;0,271536
439,6905;0,270598
440,6547;0,269644
441,6189;0,268653
442,5832;0,267735
443,5474;0,267087
444,5116;0,266843
445,4759;0,266966
446,4401;0,267269
447,4043;0,267537
448,3686;0,267649
449,3328;0,267617
450,2970;0,267551
451,2613;0,267563
452,2255;0,267662
453,1897;0,267709
454,1540;0,267468
455,1182;0,266722
456,0824;0,265443
457,0467;0,26391
458,0109;0,262662
458,9751;0,262179
459,9394;0,262539
460,9036;0,263397
461,8678;0,264264
462,8321;0,264773
463,7963;0,264801
464,7605;0,264466
465,7248;0,264033
466,6890;0,263752
467,6532;0,263718
468,6175;0,263838
469,5817;0,263919
470,5459;0,263803
471,5102;0,26349
472,4744;0,263161
473,4386;0,263059
474,4029;0,263312
475,3671;0,263834
476,3313;0,264394
477,2956;0,264752
478,2598;0,264773
479,2240;0,264485
480,1883;0,264061
481,1525;0,263737
482,1167;0,263699
483,0810;0,264011
484,0452;0,264597
485,0094;0,265302
485,9737;0,265986
486,9379;0,266582
487,9021;0,267096
488,8664;0,26755
489,8306;0,267943
490,7948;0,268235
491,7591;0,268376
492,7233;0,268349
493,6875;0,268208
494,6518;0,268068
495,6160;0,268054
496,5802;0,268248
497,5445;0,268639
498,5087;0,269129
499,4729;0,269571
500,4372;0,269842
501,4014;0,26992
502,3656;0,269905
503,3299;0,269958
504,2941;0,270197
505,2583;0,270623
506,2226;0,271143
507,1868;0,271653
508,1510;0,27211
509,1153;0,272564
510,0795;0,273112
511,0437;0,273823
512,0080;0,27469
512,9722;0,275629
513,9365;0,276516
514,9007;0,277242
515,8649;0,277737
516,8292;0,277993
517,7934;0,278058
518,7576;0,278024
519,7219;0,277976
520,6861;0,277961
521,6503;0,277977
522,6146;0,277985
523,5788;0,277942
524,5430;0,277826
525,5073;0,277644
526,4715;0,277423
527,4357;0,277172
528,4000;0,276863
529,3642;0,276448
530,3284;0,27591
531,2927;0,275297
532,2569;0,274716
533,2211;0,274289
534,1854;0,274072
535,1496;0,274016
536,1138;0,273996
537,0781;0,273904
538,0423;0,273734
539,0065;0,273596
539,9708;0,273642
540,9350;0,273963
541,8992;0,27452
542,8635;0,275162
543,8277;0,275722
544,7919;0,27611
545,7562;0,276362
546,7204;0,276586
547,6846;0,276877
548,6489;0,277252
549,6131;0,277652
550,5773;0,278019
551,5416;0,278351
552,5058;0,278711
553,4700;0,279173
554,4343;0,279746
555,3985;0,280329
556,3627;0,280728
557,3270;0,280718
558,2912;0,280126
559,2554;0,278892
560,2197;0,277094
561,1839;0,274927
562,1481;0,27264
563,1124;0,270461
564,0766;0,26853
565,0408;0,266885
566,0051;0,265486
566,9693;0,26428
567,9335;0,263245
568,8978;0,262392
569,8620;0,261734
570,8262;0,261246
571,7905;0,260871
572,7547;0,260548
573,7189;0,260242
574,6832;0,259953
575,6474;0,259686
576,6116;0,259425
577,5759;0,259119
578,5401;0,258715
579,5043;0,2582
580,4686;0,257628
581,4328;0,257101
582,3970;0,256718
583,3613;0,256527
584,3255;0,256497
585,2897;0,256543
586,2540;0,256568
587,2182;0,256512
588,1824;0,256359
589,1467;0,256133
590,1109;0,255869
591,0751;0,255588
592,0394;0,255289
593,0036;0,254956
593,9678;0,25457
594,9321;0,254125
595,8963;0,253628
596,8605;0,253092
597,8248;0,252528
598,7890;0,251937
599,7532;0,251317
600,7175;0,250674
601,6817;0,250028
602,6459;0,249408
603,6102;0,248831
604,5744;0,248291
605,5386;0,247754
606,5029;0,247168
607,4671;0,246488
608,4313;0,245687
609,3956;0,244774
610,3598;0,243781
611,3240;0,242763
612,2883;0,241778
613,2525;0,240869
614,2167;0,240044
615,1810;0,239252
616,1452;0,23838
617,1094;0,237293
618,0737;0,235894
619,0379;0,234191
620,0021;0,232296
620,9664;0,230379
621,9306;0,228598
622,8948;0,227059
623,8591;0,225799
624,8233;0,224782
625,7875;0,223944
626,7518;0,223191
627,7160;0,222439
628,6802;0,221631
629,6445;0,220749
630,6087;0,219812
631,5729;0,218865
632,5372;0,217966
633,5014;0,21716
634,4656;0,216463
635,4299;0,215857
636,3941;0,215298
637,3583;0,214735
638,3226;0,214132
639,2868;0,213472
640,2510;0,212767
641,2153;0,21205
642,1795;0,211366
643,1437;0,210754
644,1080;0,210236
645,0722;0,209801
646,0364;0,209419
647,0007;0,209051
647,9649;0,208675
648,9291;0,208306
649,8934;0,207989
650,8576;0,207779
651,8218;0,207715
652,7861;0,207809
