TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/17
TIME;11:37:09
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,10399
MAXY;     0,13245
MINY;     0,00246
XYDATA
399,1927;0,103991
400,1569;0,104276
401,1211;0,103902
402,0854;0,1031
403,0496;0,102171
404,0138;0,101409
404,9781;0,101024
405,9423;0,101061
406,9065;0,101358
407,8708;0,101633
408,8350;0,101663
409,7992;0,101437
410,7635;0,101195
411,7277;0,101301
412,6919;0,102017
413,6562;0,103353
414,6204;0,105097
415,5846;0,106944
416,5489;0,108585
417,5131;0,10977
418,4773;0,110421
419,4416;0,110732
420,4058;0,111
421,3700;0,111314
422,3343;0,111571
423,2985;0,111668
424,2627;0,11161
425,2270;0,1115
426,1912;0,111444
427,1554;0,111444
428,1197;0,111391
429,0839;0,111147
430,0481;0,110673
431,0124;0,110082
431,9766;0,109583
432,9408;0,109342
433,9051;0,109379
434,8693;0,109557
435,8335;0,109682
436,7978;0,109623
437,7620;0,109366
438,7262;0,108973
439,6905;0,108525
440,6547;0,108086
441,6189;0,107715
442,5832;0,107462
443,5474;0,10734
444,5116;0,107287
445,4759;0,107173
446,4401;0,106867
447,4043;0,106308
448,3686;0,10554
449,3328;0,104696
450,2970;0,103934
451,2613;0,103362
452,2255;0,10299
453,1897;0,102738
454,1540;0,102493
455,1182;0,102182
456,0824;0,101803
457,0467;0,101414
458,0109;0,101066
458,9751;0,100741
459,9394;0,100358
460,9036;0,0998642
461,8678;0,0993011
462,8321;0,0988029
463,7963;0,0985328
464,7605;0,0985896
465,7248;0,0989349
466,6890;0,0994008
467,6532;0,0997898
468,6175;0,0999853
469,5817;0,0999924
470,5459;0,0998957
471,5102;0,0997844
472,4744;0,0997007
473,4386;0,0996461
474,4029;0,0996278
475,3671;0,0996852
476,3313;0,0998635
477,2956;0,100169
478,2598;0,100545
479,2240;0,100894
480,1883;0,101128
481,1525;0,101212
482,1167;0,10118
483,0810;0,101113
484,0452;0,101102
485,0094;0,10123
485,9737;0,101564
486,9379;0,102138
487,9021;0,102938
488,8664;0,103872
489,8306;0,10476
490,7948;0,105383
491,7591;0,105586
492,7233;0,105378
493,6875;0,104954
494,6518;0,104596
495,6160;0,104521
496,5802;0,104787
497,5445;0,105303
498,5087;0,105902
499,4729;0,106434
500,4372;0,106815
501,4014;0,107038
502,3656;0,107147
503,3299;0,107203
504,2941;0,107267
505,2583;0,107392
506,2226;0,107626
507,1868;0,107994
508,1510;0,108473
509,1153;0,108986
510,0795;0,109436
511,0437;0,10976
512,0080;0,109973
512,9722;0,110158
513,9365;0,110419
514,9007;0,110815
515,8649;0,111313
516,8292;0,111792
517,7934;0,112106
518,7576;0,112174
519,7219;0,112041
520,6861;0,111831
521,6503;0,111663
522,6146;0,111588
523,5788;0,111587
524,5430;0,1116
525,5073;0,111565
526,4715;0,111462
527,4357;0,111323
528,4000;0,1112
529,3642;0,111134
530,3284;0,111127
531,2927;0,111143
532,2569;0,111118
533,2211;0,110996
534,1854;0,110763
535,1496;0,11047
536,1138;0,110221
537,0781;0,110126
538,0423;0,110245
539,0065;0,110551
539,9708;0,110952
540,9350;0,111344
541,8992;0,111663
542,8635;0,111907
543,8277;0,112113
544,7919;0,112323
545,7562;0,112554
546,7204;0,112806
547,6846;0,113079
548,6489;0,113385
549,6131;0,113731
550,5773;0,114109
551,5416;0,114485
552,5058;0,114826
553,4700;0,11512
554,4343;0,115387
555,3985;0,11565
556,3627;0,115903
557,3270;0,116094
558,2912;0,116142
559,2554;0,115985
560,2197;0,11561
561,1839;0,115061
562,1481;0,114416
563,1124;0,113756
564,0766;0,113139
565,0408;0,1126
566,0051;0,112147
566,9693;0,111773
567,9335;0,11145
568,8978;0,11115
569,8620;0,110853
570,8262;0,110562
571,7905;0,110307
572,7547;0,110128
573,7189;0,110046
574,6832;0,110051
575,6474;0,110099
576,6116;0,110133
577,5759;0,110111
578,5401;0,110025
579,5043;0,109902
580,4686;0,109773
581,4328;0,109657
582,3970;0,109542
583,3613;0,109397
584,3255;0,109196
585,2897;0,108942
586,2540;0,108678
587,2182;0,108471
588,1824;0,108377
589,1467;0,10841
590,1109;0,108528
591,0751;0,108647
592,0394;0,108681
593,0036;0,108581
593,9678;0,108362
594,9321;0,10808
595,8963;0,107792
596,8605;0,10753
597,8248;0,107292
598,7890;0,107059
599,7532;0,106817
600,7175;0,106571
601,6817;0,106338
602,6459;0,106134
603,6102;0,105959
604,5744;0,105805
605,5386;0,105655
606,5029;0,105491
607,4671;0,105298
608,4313;0,105053
609,3956;0,104741
610,3598;0,104366
611,3240;0,103966
612,2883;0,10361
613,2525;0,103365
614,2167;0,103253
615,1810;0,103216
616,1452;0,103118
617,1094;0,102794
618,0737;0,102136
619,0379;0,101153
620,0021;0,0999664
620,9664;0,0987516
621,9306;0,0976675
622,8948;0,0968173
623,8591;0,0962351
624,8233;0,0958582
625,7875;0,0956656
626,7518;0,0955544
627,7160;0,095432
628,6802;0,0952347
629,6445;0,0949428
630,6087;0,0945712
631,5729;0,0941582
632,5372;0,0937461
633,5014;0,0933689
634,4656;0,0930477
635,4299;0,0927908
636,3941;0,0925963
637,3583;0,0924536
638,3226;0,0923451
639,2868;0,092249
640,2510;0,0921451
641,2153;0,092021
642,1795;0,0918766
643,1437;0,0917223
644,1080;0,0915708
645,0722;0,0914268
646,0364;0,0912802
647,0007;0,091109
647,9649;0,0908924
648,9291;0,0906299
