TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/28
TIME;17:42:28
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,24763
MAXY;     0,25008
MINY;     0,01208
XYDATA
399,1927;0,247626
400,1569;0,24569
401,1211;0,244356
402,0854;0,244032
403,0496;0,244523
404,0138;0,245384
404,9781;0,246143
405,9423;0,246456
406,9065;0,246208
407,8708;0,245525
408,8350;0,244686
409,7992;0,244027
410,7635;0,243852
411,7277;0,244341
412,6919;0,245452
413,6562;0,246931
414,6204;0,248419
415,5846;0,24956
416,5489;0,250081
417,5131;0,249896
418,4773;0,249269
419,4416;0,248731
420,4058;0,248559
421,3700;0,24853
422,3343;0,248291
423,2985;0,24771
424,2627;0,24692
425,2270;0,246205
426,1912;0,245812
427,1554;0,245796
428,1197;0,24603
429,0839;0,246348
430,0481;0,246668
431,0124;0,247002
431,9766;0,24735
432,9408;0,247594
433,9051;0,247506
434,8693;0,246892
435,8335;0,24577
436,7978;0,24442
437,7620;0,243234
438,7262;0,242494
439,6905;0,242251
440,6547;0,242348
441,6189;0,242531
442,5832;0,242575
443,5474;0,242384
444,5116;0,242015
445,4759;0,241608
446,4401;0,241286
447,4043;0,241093
448,3686;0,24099
449,3328;0,240905
450,2970;0,240778
451,2613;0,240595
452,2255;0,240381
453,1897;0,24015
454,1540;0,239866
455,1182;0,239458
456,0824;0,23889
457,0467;0,238247
458,0109;0,237752
458,9751;0,237612
459,9394;0,237839
460,9036;0,238231
461,8678;0,238534
462,8321;0,238595
463,7963;0,238415
464,7605;0,238116
465,7248;0,237846
466,6890;0,237686
467,6532;0,23762
468,6175;0,237587
469,5817;0,237551
470,5459;0,237522
471,5102;0,237528
472,4744;0,237555
473,4386;0,237539
474,4029;0,237403
475,3671;0,237104
476,3313;0,236628
477,2956;0,235973
478,2598;0,235149
479,2240;0,234204
480,1883;0,233256
481,1525;0,232483
482,1167;0,232071
483,0810;0,232123
484,0452;0,232594
485,0094;0,233295
485,9737;0,233987
486,9379;0,234495
487,9021;0,234763
488,8664;0,234815
489,8306;0,234697
490,7948;0,234442
491,7591;0,234075
492,7233;0,233642
493,6875;0,233232
494,6518;0,232951
495,6160;0,232872
496,5802;0,232995
497,5445;0,233225
498,5087;0,233416
499,4729;0,233419
500,4372;0,233161
501,4014;0,232691
502,3656;0,232165
503,3299;0,231767
504,2941;0,23162
505,2583;0,231745
506,2226;0,232088
507,1868;0,232553
508,1510;0,233037
509,1153;0,233437
510,0795;0,233679
511,0437;0,233748
512,0080;0,233709
512,9722;0,233684
513,9365;0,233801
514,9007;0,234112
515,8649;0,234536
516,8292;0,234869
517,7934;0,234889
518,7576;0,234509
519,7219;0,233846
520,6861;0,233134
521,6503;0,232573
522,6146;0,232224
523,5788;0,232018
524,5430;0,231811
525,5073;0,231483
526,4715;0,231008
527,4357;0,230464
528,4000;0,229965
529,3642;0,229566
530,3284;0,229233
531,2927;0,228872
532,2569;0,228383
533,2211;0,227724
534,1854;0,22694
535,1496;0,226138
536,1138;0,225431
537,0781;0,224893
538,0423;0,224535
539,0065;0,22432
539,9708;0,224196
540,9350;0,224126
541,8992;0,224094
542,8635;0,22411
543,8277;0,224196
544,7919;0,224374
545,7562;0,224648
546,7204;0,224982
547,6846;0,225296
548,6489;0,22549
549,6131;0,225495
550,5773;0,225312
551,5416;0,225022
552,5058;0,224751
553,4700;0,224607
554,4343;0,224622
555,3985;0,224737
556,3627;0,224825
557,3270;0,224743
558,2912;0,224375
559,2554;0,223669
560,2197;0,22264
561,1839;0,221376
562,1481;0,220015
563,1124;0,218712
564,0766;0,217589
565,0408;0,216695
566,0051;0,215995
566,9693;0,2154
567,9335;0,214816
568,8978;0,214197
569,8620;0,213556
570,8262;0,212941
571,7905;0,212393
572,7547;0,211927
573,7189;0,211525
574,6832;0,211164
575,6474;0,210831
576,6116;0,210531
577,5759;0,210274
578,5401;0,210063
579,5043;0,209879
580,4686;0,209683
581,4328;0,209436
582,3970;0,209114
583,3613;0,208719
584,3255;0,208277
585,2897;0,207829
586,2540;0,207413
587,2182;0,207055
588,1824;0,206757
589,1467;0,206503
590,1109;0,206259
591,0751;0,205983
592,0394;0,205643
593,0036;0,205224
593,9678;0,204739
594,9321;0,204212
595,8963;0,20366
596,8605;0,203082
597,8248;0,202462
598,7890;0,201788
599,7532;0,201066
600,7175;0,200332
601,6817;0,199637
602,6459;0,199025
603,6102;0,198511
604,5744;0,198076
605,5386;0,19768
606,5029;0,197282
607,4671;0,196853
608,4313;0,196387
609,3956;0,195886
610,3598;0,195351
611,3240;0,194773
612,2883;0,19414
613,2525;0,193447
614,2167;0,192706
615,1810;0,191942
616,1452;0,191179
617,1094;0,19042
618,0737;0,189639
619,0379;0,188791
620,0021;0,18784
620,9664;0,186786
621,9306;0,185664
622,8948;0,18453
623,8591;0,183439
624,8233;0,182413
625,7875;0,181469
626,7518;0,180586
627,7160;0,179743
628,6802;0,178934
629,6445;0,178166
630,6087;0,177444
631,5729;0,176759
632,5372;0,176089
633,5014;0,175405
634,4656;0,174686
635,4299;0,173923
636,3941;0,173109
637,3583;0,172242
638,3226;0,171328
639,2868;0,170388
640,2510;0,169461
641,2153;0,168591
642,1795;0,167799
643,1437;0,16707
644,1080;0,166361
645,0722;0,165627
646,0364;0,164855
647,0007;0,164081
647,9649;0,163377
648,9291;0,162816
649,8934;0,162418
650,8576;0,162143
651,8218;0,161908
652,7861;0,161642
