TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/03/19
TIME;18:07:50
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,20990
MAXY;     0,26760
MINY;     0,01221
XYDATA
399,1927;0,209897
400,1569;0,209478
401,1211;0,208787
402,0854;0,207899
403,0496;0,20664
404,0138;0,204879
404,9781;0,202719
405,9423;0,200522
406,9065;0,198735
407,8708;0,197618
408,8350;0,197097
409,7992;0,196863
410,7635;0,196619
411,7277;0,196284
412,6919;0,196017
413,6562;0,196065
414,6204;0,196605
415,5846;0,197698
416,5489;0,19929
417,5131;0,201164
418,4773;0,20289
419,4416;0,204023
420,4058;0,204496
421,3700;0,204599
422,3343;0,204584
423,2985;0,204527
424,2627;0,204398
425,2270;0,204176
426,1912;0,203891
427,1554;0,203608
428,1197;0,203374
429,0839;0,203201
430,0481;0,203095
431,0124;0,203094
431,9766;0,20326
432,9408;0,203622
433,9051;0,2041
434,8693;0,204485
435,8335;0,204542
436,7978;0,204173
437,7620;0,203518
438,7262;0,202895
439,6905;0,202631
440,6547;0,202887
441,6189;0,203565
442,5832;0,204338
443,5474;0,204821
444,5116;0,204807
445,4759;0,204382
446,4401;0,203807
447,4043;0,203323
448,3686;0,20302
449,3328;0,202852
450,2970;0,202721
451,2613;0,202568
452,2255;0,202402
453,1897;0,20225
454,1540;0,202097
455,1182;0,201866
456,0824;0,201465
457,0467;0,200881
458,0109;0,20024
458,9751;0,199736
459,9394;0,19947
460,9036;0,199378
461,8678;0,199303
462,8321;0,199114
463,7963;0,198774
464,7605;0,198348
465,7248;0,197957
466,6890;0,197709
467,6532;0,197646
468,6175;0,197752
469,5817;0,197988
470,5459;0,19831
471,5102;0,198663
472,4744;0,198972
473,4386;0,199159
474,4029;0,199189
475,3671;0,199088
476,3313;0,198922
477,2956;0,198765
478,2598;0,19867
479,2240;0,198655
480,1883;0,198709
481,1525;0,198813
482,1167;0,198952
483,0810;0,199121
484,0452;0,199325
485,0094;0,199564
485,9737;0,199845
486,9379;0,200187
487,9021;0,200616
488,8664;0,20115
489,8306;0,20176
490,7948;0,202355
491,7591;0,202801
492,7233;0,202993
493,6875;0,202928
494,6518;0,202721
495,6160;0,20255
496,5802;0,20256
497,5445;0,202799
498,5087;0,203212
499,4729;0,20368
500,4372;0,204078
501,4014;0,204335
502,3656;0,204458
503,3299;0,204523
504,2941;0,20463
505,2583;0,204856
506,2226;0,205228
507,1868;0,205719
508,1510;0,20625
509,1153;0,206733
510,0795;0,207116
511,0437;0,207419
512,0080;0,207728
512,9722;0,208151
513,9365;0,208753
514,9007;0,209522
515,8649;0,210365
516,8292;0,211142
517,7934;0,211739
518,7576;0,212124
519,7219;0,212355
520,6861;0,212528
521,6503;0,212711
522,6146;0,212922
523,5788;0,213125
524,5430;0,213253
525,5073;0,213238
526,4715;0,213048
527,4357;0,212713
528,4000;0,212314
529,3642;0,211939
530,3284;0,211645
531,2927;0,211437
532,2569;0,211276
533,2211;0,211105
534,1854;0,210884
535,1496;0,210616
536,1138;0,21034
537,0781;0,210103
538,0423;0,20993
539,0065;0,209806
539,9708;0,209702
540,9350;0,209607
541,8992;0,209546
542,8635;0,20958
543,8277;0,209769
544,7919;0,210124
545,7562;0,210587
546,7204;0,211044
547,6846;0,211379
548,6489;0,211541
549,6131;0,211575
550,5773;0,211595
551,5416;0,211727
552,5058;0,212045
553,4700;0,212539
554,4343;0,213127
555,3985;0,213689
556,3627;0,214108
557,3270;0,214295
558,2912;0,214197
559,2554;0,213784
560,2197;0,21306
561,1839;0,212061
562,1481;0,210866
563,1124;0,209582
564,0766;0,208323
565,0408;0,207176
566,0051;0,206194
566,9693;0,20539
567,9335;0,204744
568,8978;0,204219
569,8620;0,203768
570,8262;0,203349
571,7905;0,202943
572,7547;0,202557
573,7189;0,20222
574,6832;0,201966
575,6474;0,201808
576,6116;0,201724
577,5759;0,201663
578,5401;0,201575
579,5043;0,201436
580,4686;0,20126
581,4328;0,201088
582,3970;0,200954
583,3613;0,200866
584,3255;0,200795
585,2897;0,200697
586,2540;0,200547
587,2182;0,200355
588,1824;0,200166
589,1467;0,200024
590,1109;0,199944
591,0751;0,199889
592,0394;0,199789
593,0036;0,19958
593,9678;0,199239
594,9321;0,19879
595,8963;0,198277
596,8605;0,197736
597,8248;0,197182
598,7890;0,196622
599,7532;0,196059
600,7175;0,195504
601,6817;0,194968
602,6459;0,194447
603,6102;0,193936
604,5744;0,193437
605,5386;0,192973
606,5029;0,19257
607,4671;0,192236
608,4313;0,191935
609,3956;0,191597
610,3598;0,191156
611,3240;0,190594
612,2883;0,189957
613,2525;0,189323
614,2167;0,18875
615,1810;0,188222
616,1452;0,187649
617,1094;0,186911
618,0737;0,185935
619,0379;0,184741
620,0021;0,183419
620,9664;0,182078
621,9306;0,180793
622,8948;0,179598
623,8591;0,178499
624,8233;0,177489
625,7875;0,176582
626,7518;0,175766
627,7160;0,175006
628,6802;0,17426
629,6445;0,17349
630,6087;0,17269
631,5729;0,171882
632,5372;0,17111
633,5014;0,170409
634,4656;0,169789
635,4299;0,169235
636,3941;0,168714
637,3583;0,168193
638,3226;0,167651
639,2868;0,167085
640,2510;0,166508
641,2153;0,165948
642,1795;0,165441
643,1437;0,165017
644,1080;0,164692
645,0722;0,164452
646,0364;0,164261
647,0007;0,164066
647,9649;0,163818
648,9291;0,163492
649,8934;0,163098
650,8576;0,162678
651,8218;0,16229
652,7861;0,16199
