TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/01/29
TIME;14:49:13
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,15680
MAXY;     0,21872
MINY;     0,01298
XYDATA
399,1927;0,156801
400,1569;0,154764
401,1211;0,152958
402,0854;0,152029
403,0496;0,152076
404,0138;0,152844
404,9781;0,153895
405,9423;0,154767
406,9065;0,15516
407,8708;0,155062
408,8350;0,154701
409,7992;0,154385
410,7635;0,154326
411,7277;0,154558
412,6919;0,154976
413,6562;0,155464
414,6204;0,155995
415,5846;0,156658
416,5489;0,157611
417,5131;0,158959
418,4773;0,160564
419,4416;0,162004
420,4058;0,162929
421,3700;0,163356
422,3343;0,163495
423,2985;0,163493
424,2627;0,163383
425,2270;0,163145
426,1912;0,16279
427,1554;0,162402
428,1197;0,162104
429,0839;0,161993
430,0481;0,162086
431,0124;0,16231
431,9766;0,162549
432,9408;0,162702
433,9051;0,162734
434,8693;0,162669
435,8335;0,162543
436,7978;0,162351
437,7620;0,162035
438,7262;0,161521
439,6905;0,160766
440,6547;0,159805
441,6189;0,158753
442,5832;0,157775
443,5474;0,157017
444,5116;0,15654
445,4759;0,156292
446,4401;0,156157
447,4043;0,15601
448,3686;0,15575
449,3328;0,15532
450,2970;0,154721
451,2613;0,154019
452,2255;0,153332
453,1897;0,152784
454,1540;0,152448
455,1182;0,152319
456,0824;0,152307
457,0467;0,15228
458,0109;0,152126
458,9751;0,15181
459,9394;0,151374
460,9036;0,150872
461,8678;0,150333
462,8321;0,149773
463,7963;0,149231
464,7605;0,148786
465,7248;0,148527
466,6890;0,148493
467,6532;0,148628
468,6175;0,148796
469,5817;0,148845
470,5459;0,148683
471,5102;0,148329
472,4744;0,147913
473,4386;0,14761
474,4029;0,147548
475,3671;0,147761
476,3313;0,148213
477,2956;0,148827
478,2598;0,1495
479,2240;0,150119
480,1883;0,150591
481,1525;0,150883
482,1167;0,151053
483,0810;0,151221
484,0452;0,151502
485,0094;0,151934
485,9737;0,152455
486,9379;0,152967
487,9021;0,153403
488,8664;0,153758
489,8306;0,154074
490,7948;0,154384
491,7591;0,154692
492,7233;0,15498
493,6875;0,155249
494,6518;0,155535
495,6160;0,155883
496,5802;0,156307
497,5445;0,156763
498,5087;0,157168
499,4729;0,15745
500,4372;0,157606
501,4014;0,157714
502,3656;0,157893
503,3299;0,158237
504,2941;0,158751
505,2583;0,159364
506,2226;0,159977
507,1868;0,160506
508,1510;0,160917
509,1153;0,161227
510,0795;0,161491
511,0437;0,161778
512,0080;0,162145
512,9722;0,162622
513,9365;0,163206
514,9007;0,163863
515,8649;0,164545
516,8292;0,165196
517,7934;0,165771
518,7576;0,166235
519,7219;0,166568
520,6861;0,166761
521,6503;0,166812
522,6146;0,166735
523,5788;0,166569
524,5430;0,166378
525,5073;0,166238
526,4715;0,166205
527,4357;0,166278
528,4000;0,1664
529,3642;0,166492
530,3284;0,166496
531,2927;0,166393
532,2569;0,166207
533,2211;0,165988
534,1854;0,165777
535,1496;0,165596
536,1138;0,165446
537,0781;0,165317
538,0423;0,165212
539,0065;0,165148
539,9708;0,165149
540,9350;0,165223
541,8992;0,165363
542,8635;0,165549
543,8277;0,165762
544,7919;0,166
545,7562;0,166275
546,7204;0,166604
547,6846;0,166996
548,6489;0,167443
549,6131;0,167927
550,5773;0,168428
551,5416;0,168928
552,5058;0,169416
553,4700;0,169876
554,4343;0,170293
555,3985;0,170645
556,3627;0,170908
557,3270;0,171062
558,2912;0,171085
559,2554;0,170953
560,2197;0,170645
561,1839;0,170149
562,1481;0,169481
563,1124;0,168689
564,0766;0,16785
565,0408;0,167047
566,0051;0,166348
566,9693;0,165795
567,9335;0,165404
568,8978;0,165166
569,8620;0,165056
570,8262;0,165039
571,7905;0,16507
572,7547;0,1651
573,7189;0,165084
574,6832;0,164993
575,6474;0,16483
576,6116;0,164626
577,5759;0,164424
578,5401;0,164258
579,5043;0,164141
580,4686;0,164062
581,4328;0,164001
582,3970;0,163933
583,3613;0,163842
584,3255;0,163716
585,2897;0,163559
586,2540;0,163389
587,2182;0,163232
588,1824;0,163115
589,1467;0,163048
590,1109;0,163016
591,0751;0,162978
592,0394;0,162892
593,0036;0,162733
593,9678;0,162504
594,9321;0,16222
595,8963;0,161892
596,8605;0,16152
597,8248;0,161096
598,7890;0,160627
599,7532;0,160143
600,7175;0,159687
601,6817;0,159288
602,6459;0,15895
603,6102;0,158646
604,5744;0,15834
605,5386;0,158005
606,5029;0,157637
607,4671;0,15724
608,4313;0,15682
609,3956;0,15637
610,3598;0,155888
611,3240;0,15538
612,2883;0,154877
613,2525;0,154416
614,2167;0,154017
615,1810;0,153653
616,1452;0,153248
617,1094;0,152702
618,0737;0,151943
619,0379;0,150966
620,0021;0,149831
620,9664;0,148628
621,9306;0,147437
622,8948;0,146313
623,8591;0,145289
624,8233;0,144375
625,7875;0,143591
626,7518;0,142928
627,7160;0,14236
628,6802;0,141846
629,6445;0,141343
630,6087;0,140822
631,5729;0,140275
632,5372;0,139714
633,5014;0,139159
634,4656;0,138629
635,4299;0,138138
636,3941;0,137692
637,3583;0,137291
638,3226;0,13693
639,2868;0,1366
640,2510;0,13629
641,2153;0,135993
642,1795;0,13571
643,1437;0,135454
644,1080;0,135238
645,0722;0,135062
646,0364;0,134909
647,0007;0,134748
647,9649;0,134552
648,9291;0,134322
649,8934;0,134093
650,8576;0,133921
651,8218;0,133853
652,7861;0,133898
