TITLE;
DATA TYPE;INFRARED SPECTRUM
ORIGIN;JASCO
OWNER;
DATE;25/02/25
TIME;18:02:02
SPECTROMETER/DATA SYSTEM;
LOCALE;9226
RESOLUTION;
DELTAX;0,964233
XUNITS;1/CM
YUNITS;ABSORBANCE
FIRSTX;  399,1927
LASTX; 4000,6047
NPOINTS;    3736
FIRSTY;     0,30234
MAXY;     0,31198
MINY;     0,01461
XYDATA
399,1927;0,302338
400,1569;0,303336
401,1211;0,304192
402,0854;0,304798
403,0496;0,305218
404,0138;0,305481
404,9781;0,305542
405,9423;0,305344
406,9065;0,304912
407,8708;0,304377
408,8350;0,303897
409,7992;0,303577
410,7635;0,303439
411,7277;0,303477
412,6919;0,303713
413,6562;0,304209
414,6204;0,30502
415,5846;0,30615
416,5489;0,307484
417,5131;0,308735
418,4773;0,309504
419,4416;0,309626
420,4058;0,309419
421,3700;0,309357
422,3343;0,309664
423,2985;0,310294
424,2627;0,31105
425,2270;0,311684
426,1912;0,311977
427,1554;0,311817
428,1197;0,311223
429,0839;0,310321
430,0481;0,309296
431,0124;0,308349
431,9766;0,307653
432,9408;0,307317
433,9051;0,307356
434,8693;0,307689
435,8335;0,308161
436,7978;0,308584
437,7620;0,308798
438,7262;0,308717
439,6905;0,308345
440,6547;0,307767
441,6189;0,307112
442,5832;0,306505
443,5474;0,305999
444,5116;0,305527
445,4759;0,30495
446,4401;0,304151
447,4043;0,303122
448,3686;0,301997
449,3328;0,301006
450,2970;0,300384
451,2613;0,300262
452,2255;0,30059
453,1897;0,301155
454,1540;0,301682
455,1182;0,301941
456,0824;0,301823
457,0467;0,301375
458,0109;0,300763
458,9751;0,300168
459,9394;0,299673
460,9036;0,299245
461,8678;0,298818
462,8321;0,298363
463,7963;0,297915
464,7605;0,297527
465,7248;0,297219
466,6890;0,296924
467,6532;0,29652
468,6175;0,295901
469,5817;0,295077
470,5459;0,294218
471,5102;0,293604
472,4744;0,293473
473,4386;0,293835
474,4029;0,294449
475,3671;0,294984
476,3313;0,295214
477,2956;0,295088
478,2598;0,294699
479,2240;0,294195
480,1883;0,293702
481,1525;0,293296
482,1167;0,293016
483,0810;0,292892
484,0452;0,292939
485,0094;0,293131
485,9737;0,293386
486,9379;0,293601
487,9021;0,293715
488,8664;0,293744
489,8306;0,293763
490,7948;0,293851
491,7591;0,294023
492,7233;0,29421
493,6875;0,294302
494,6518;0,294226
495,6160;0,294
496,5802;0,293726
497,5445;0,293535
498,5087;0,293539
499,4729;0,29379
500,4372;0,294267
501,4014;0,294873
502,3656;0,29547
503,3299;0,295928
504,2941;0,296192
505,2583;0,296295
506,2226;0,296328
507,1868;0,296387
508,1510;0,296523
509,1153;0,296723
510,0795;0,296941
511,0437;0,297152
512,0080;0,297386
512,9722;0,29772
513,9365;0,298221
514,9007;0,298891
515,8649;0,29963
516,8292;0,300246
517,7934;0,300535
518,7576;0,300388
519,7219;0,299846
520,6861;0,299063
521,6503;0,298209
522,6146;0,297411
523,5788;0,296745
524,5430;0,296233
525,5073;0,295856
526,4715;0,295552
527,4357;0,295242
528,4000;0,294865
529,3642;0,2944
530,3284;0,293855
531,2927;0,293249
532,2569;0,292591
533,2211;0,291881
534,1854;0,291126
535,1496;0,29036
536,1138;0,289639
537,0781;0,289021
538,0423;0,28854
539,0065;0,288192
539,9708;0,287948
540,9350;0,28778
541,8992;0,287669
542,8635;0,28761
543,8277;0,287587
544,7919;0,287573
545,7562;0,287537
546,7204;0,287466
547,6846;0,287378
548,6489;0,287309
549,6131;0,287287
550,5773;0,28731
551,5416;0,287352
552,5058;0,287387
553,4700;0,287415
554,4343;0,287453
555,3985;0,28751
556,3627;0,287549
557,3270;0,28748
558,2912;0,287187
559,2554;0,286587
560,2197;0,285666
561,1839;0,28449
562,1481;0,28317
563,1124;0,281816
564,0766;0,280497
565,0408;0,279242
566,0051;0,27806
566,9693;0,276965
567,9335;0,275993
568,8978;0,27518
569,8620;0,274538
570,8262;0,274045
571,7905;0,273646
572,7547;0,273283
573,7189;0,272909
574,6832;0,272502
575,6474;0,272058
576,6116;0,271579
577,5759;0,271068
578,5401;0,270526
579,5043;0,269956
580,4686;0,269371
581,4328;0,268784
582,3970;0,268207
583,3613;0,267643
584,3255;0,267083
585,2897;0,266516
586,2540;0,265943
587,2182;0,265381
588,1824;0,264859
589,1467;0,264407
590,1109;0,264036
591,0751;0,263729
592,0394;0,263445
593,0036;0,263133
593,9678;0,262751
594,9321;0,262275
595,8963;0,261695
596,8605;0,261011
597,8248;0,260235
598,7890;0,259394
599,7532;0,258529
600,7175;0,25768
601,6817;0,25687
602,6459;0,25609
603,6102;0,255312
604,5744;0,254503
605,5386;0,253647
606,5029;0,252746
607,4671;0,251811
608,4313;0,250849
609,3956;0,249869
610,3598;0,248888
611,3240;0,247942
612,2883;0,247085
613,2525;0,246354
614,2167;0,245748
615,1810;0,245205
616,1452;0,244618
617,1094;0,243879
618,0737;0,242929
619,0379;0,241785
620,0021;0,24051
620,9664;0,239169
621,9306;0,237799
622,8948;0,23642
623,8591;0,235069
624,8233;0,233775
625,7875;0,232677
626,7518;0,231816
627,7160;0,231163
628,6802;0,230625
629,6445;0,230092
630,6087;0,229491
631,5729;0,228817
632,5372;0,228126
633,5014;0,227492
634,4656;0,22696
635,4299;0,226519
636,3941;0,226116
637,3583;0,225691
638,3226;0,225213
639,2868;0,224692
640,2510;0,224165
641,2153;0,22367
642,1795;0,223222
643,1437;0,222803
644,1080;0,222376
645,0722;0,221903
646,0364;0,221367
647,0007;0,22078
647,9649;0,220175
648,9291;0,219587
649,8934;0,219034
650,8576;0,218506
651,8218;0,217986
652,7861;0,217465
